transaction_id,grant_no,cost_center,program_area,category,fiscal_year,quarter,budget_allocated,actual_expenditure,execution_rate,variance,status,batch_id
FIN-100894,ONRD-2025-BIOT-00298,Code-32,Biotech,Facilities,2025,Q1,160585.23,141339.81,88.0,19245.42,Closed,seed-initial-2026
FIN-100895,ONRD-2025-AIML-00299,Code-30,AI/ML,Facilities,2025,Q4,525676.73,410694.85,78.1,114981.88,Closed,seed-initial-2026
FIN-100896,ONRD-2025-AIML-00299,Code-30,AI/ML,Training,2025,Q4,305721.56,326612.0,106.8,-20890.44,Closed,seed-initial-2026
FIN-100897,ONRD-2025-AIML-00299,Code-30,AI/ML,Other Direct Costs,2025,Q3,952601.7,870947.79,91.4,81653.91,Closed,seed-initial-2026
FIN-100898,ONRD-2025-DEWX-00300,Code-32,Directed Energy,Facilities,2025,Q4,185528.61,150320.3,81.0,35208.31,Closed,seed-initial-2026
FIN-100899,ONRD-2025-DEWX-00300,Code-32,Directed Energy,Contractors,2025,Q4,811921.83,640395.98,78.9,171525.85,Closed,seed-initial-2026
FIN-100900,ONRD-2025-DEWX-00300,Code-32,Directed Energy,Training,2025,Q1,456549.56,391057.31,85.7,65492.25,Closed,seed-initial-2026
FIN-100901,ONRD-2025-BIOT-00301,Code-30,Biotech,Travel,2025,Q4,1522735.8,1292219.15,84.9,230516.65,Closed,seed-initial-2026
FIN-100902,ONRD-2025-BIOT-00301,Code-30,Biotech,Travel,2025,Q2,1285615.47,1022353.62,79.5,263261.85,Closed,seed-initial-2026
FIN-100903,ONRD-2025-BIOT-00301,Code-30,Biotech,Supplies,2025,Q2,72648.73,53088.0,73.1,19560.73,Closed,seed-initial-2026
FIN-100904,ONRD-2025-BIOT-00302,Code-34,Biotech,Contractors,2025,Q3,259600.66,215852.47,83.1,43748.19,Closed,seed-initial-2026
FIN-100905,ONRD-2025-BIOT-00302,Code-34,Biotech,Other Direct Costs,2025,Q3,134369.91,127090.24,94.6,7279.67,Closed,seed-initial-2026
FIN-100906,ONRD-2025-BIOT-00302,Code-34,Biotech,Facilities,2025,Q1,226029.43,207313.91,91.7,18715.52,Closed,seed-initial-2026
FIN-100907,ONRD-2025-CYBR-00303,Code-32,Cyber,Other Direct Costs,2025,Q1,68652.99,60489.27,88.1,8163.72,Closed,seed-initial-2026
FIN-100908,ONRD-2025-CYBR-00303,Code-32,Cyber,Personnel,2025,Q1,40767.73,35274.27,86.5,5493.46,Closed,seed-initial-2026
FIN-100909,ONRD-2025-CYBR-00303,Code-32,Cyber,Personnel,2025,Q1,17579.28,15775.19,89.7,1804.09,Closed,seed-initial-2026
FIN-100910,ONRD-2025-CYBR-00304,Code-30,Cyber,Other Direct Costs,2025,Q4,950915.33,839886.04,88.3,111029.29,Closed,seed-initial-2026
FIN-100911,ONRD-2025-CYBR-00304,Code-30,Cyber,Other Direct Costs,2025,Q1,484308.59,386028.09,79.7,98280.5,Closed,seed-initial-2026
FIN-100912,ONRD-2025-CYBR-00304,Code-30,Cyber,Other Direct Costs,2025,Q1,814776.08,767587.76,94.2,47188.32,Closed,seed-initial-2026
FIN-100913,ONRD-2025-AIML-00305,Code-34,AI/ML,Equipment,2025,Q3,81085.88,64657.9,79.7,16427.98,Closed,seed-initial-2026
FIN-100914,ONRD-2025-AIML-00305,Code-34,AI/ML,Supplies,2025,Q3,294774.94,281716.71,95.6,13058.23,Closed,seed-initial-2026
FIN-100915,ONRD-2025-AIML-00305,Code-34,AI/ML,Personnel,2025,Q4,213139.17,204725.12,96.1,8414.05,Closed,seed-initial-2026
FIN-100916,ONRD-2025-MATL-00306,Code-32,Materials,Personnel,2025,Q3,199684.88,172115.92,86.2,27568.96,Closed,seed-initial-2026
FIN-100917,ONRD-2025-MATL-00306,Code-32,Materials,Travel,2025,Q4,396256.91,343757.48,86.8,52499.43,Closed,seed-initial-2026
FIN-100918,ONRD-2025-MATL-00306,Code-32,Materials,Training,2025,Q1,311058.21,320348.98,103.0,-9290.77,Closed,seed-initial-2026
FIN-100919,ONRD-2025-BIOT-00307,Code-34,Biotech,Travel,2025,Q3,294519.69,233676.15,79.3,60843.54,Closed,seed-initial-2026
FIN-100920,ONRD-2025-BIOT-00307,Code-34,Biotech,Supplies,2025,Q2,296434.25,312128.96,105.3,-15694.71,Closed,seed-initial-2026
FIN-100921,ONRD-2025-BIOT-00307,Code-34,Biotech,Travel,2025,Q4,122046.06,106051.92,86.9,15994.14,Closed,seed-initial-2026
FIN-100922,ONRD-2025-CYBR-00308,Code-30,Cyber,Contractors,2025,Q3,195457.7,173990.13,89.0,21467.57,Closed,seed-initial-2026
FIN-100923,ONRD-2025-CYBR-00308,Code-30,Cyber,Personnel,2025,Q4,89067.48,87079.72,97.8,1987.76,Closed,seed-initial-2026
FIN-100924,ONRD-2025-CYBR-00308,Code-30,Cyber,Contractors,2025,Q1,345474.82,296694.82,85.9,48780.0,Closed,seed-initial-2026
FIN-100925,ONRD-2025-BIOT-00309,Code-32,Biotech,Personnel,2025,Q4,133804.85,139666.79,104.4,-5861.94,Closed,seed-initial-2026
FIN-100926,ONRD-2025-BIOT-00309,Code-32,Biotech,Travel,2025,Q3,281848.32,251234.68,89.1,30613.64,Closed,seed-initial-2026
FIN-100927,ONRD-2025-BIOT-00309,Code-32,Biotech,Other Direct Costs,2025,Q4,299346.83,275155.41,91.9,24191.42,Closed,seed-initial-2026
FIN-100928,ONRD-2025-AIML-00310,Code-32,AI/ML,Facilities,2025,Q3,80872.56,71072.47,87.9,9800.09,Closed,seed-initial-2026
FIN-100929,ONRD-2025-AIML-00310,Code-32,AI/ML,Contractors,2025,Q1,13336.49,12153.56,91.1,1182.93,Closed,seed-initial-2026
FIN-100930,ONRD-2025-AIML-00310,Code-32,AI/ML,Facilities,2025,Q3,66790.96,49508.05,74.1,17282.91,Closed,seed-initial-2026
FIN-100931,ONRD-2025-MATL-00311,Code-31,Materials,Supplies,2025,Q2,319294.4,340626.56,106.7,-21332.16,Closed,seed-initial-2026
FIN-100932,ONRD-2025-MATL-00311,Code-31,Materials,Travel,2025,Q1,196994.54,150910.35,76.6,46084.19,Closed,seed-initial-2026
FIN-100933,ONRD-2025-MATL-00311,Code-31,Materials,Equipment,2025,Q3,162711.06,134396.68,82.6,28314.38,Closed,seed-initial-2026
FIN-100934,ONRD-2025-BIOT-00312,Code-30,Biotech,Other Direct Costs,2025,Q4,268113.13,204903.31,76.4,63209.82,Closed,seed-initial-2026
FIN-100935,ONRD-2025-BIOT-00312,Code-30,Biotech,Facilities,2025,Q3,74432.32,70450.36,94.7,3981.96,Closed,seed-initial-2026
FIN-100936,ONRD-2025-BIOT-00312,Code-30,Biotech,Contractors,2025,Q1,284454.55,287894.04,101.2,-3439.49,Closed,seed-initial-2026
FIN-100937,ONRD-2025-AUTO-00313,Code-30,Autonomy,Facilities,2025,Q3,604120.75,571361.4,94.6,32759.35,Closed,seed-initial-2026
FIN-100938,ONRD-2025-AUTO-00313,Code-30,Autonomy,Training,2025,Q4,4158999.49,3881630.27,93.3,277369.22,Closed,seed-initial-2026
FIN-100939,ONRD-2025-AUTO-00313,Code-30,Autonomy,Facilities,2025,Q4,348879.76,260541.21,74.7,88338.55,Closed,seed-initial-2026
FIN-100940,ONRD-2025-QNTM-00314,ONR-Corporate,Quantum,Other Direct Costs,2025,Q4,29089.53,30171.8,103.7,-1082.27,Closed,seed-initial-2026
FIN-100941,ONRD-2025-QNTM-00314,ONR-Corporate,Quantum,Supplies,2025,Q3,41195.24,33076.48,80.3,8118.76,Closed,seed-initial-2026
FIN-100942,ONRD-2025-QNTM-00314,ONR-Corporate,Quantum,Other Direct Costs,2025,Q2,16715.23,16985.75,101.6,-270.52,Closed,seed-initial-2026
FIN-100943,ONRD-2025-CYBR-00315,Code-30,Cyber,Facilities,2025,Q4,174738.72,161801.33,92.6,12937.39,Closed,seed-initial-2026
FIN-100944,ONRD-2025-CYBR-00315,Code-30,Cyber,Travel,2025,Q1,37433.02,33240.86,88.8,4192.16,Closed,seed-initial-2026
FIN-100945,ONRD-2025-CYBR-00315,Code-30,Cyber,Training,2025,Q2,140828.26,145972.01,103.7,-5143.75,Closed,seed-initial-2026
FIN-100946,ONRD-2025-USEA-00316,Code-30,Undersea,Personnel,2025,Q3,498664.56,440804.5,88.4,57860.06,Closed,seed-initial-2026
FIN-100947,ONRD-2025-USEA-00316,Code-30,Undersea,Personnel,2025,Q3,294521.46,250238.74,85.0,44282.72,Closed,seed-initial-2026
FIN-100948,ONRD-2025-USEA-00316,Code-30,Undersea,Other Direct Costs,2025,Q2,139813.98,149308.66,106.8,-9494.68,Closed,seed-initial-2026
FIN-100949,ONRD-2025-DEWX-00317,Code-31,Directed Energy,Facilities,2025,Q3,40358.46,40477.83,100.3,-119.37,Closed,seed-initial-2026
FIN-100950,ONRD-2025-DEWX-00317,Code-31,Directed Energy,Contractors,2025,Q4,48135.71,36703.38,76.2,11432.33,Closed,seed-initial-2026
FIN-100951,ONRD-2025-DEWX-00317,Code-31,Directed Energy,Travel,2025,Q3,51505.82,39582.33,76.9,11923.49,Closed,seed-initial-2026
FIN-100952,ONRD-2025-MATL-00318,Code-30,Materials,Contractors,2025,Q4,98655.8,91661.73,92.9,6994.07,Closed,seed-initial-2026
FIN-100953,ONRD-2025-MATL-00318,Code-30,Materials,Personnel,2025,Q2,83565.67,77268.4,92.5,6297.27,Closed,seed-initial-2026
FIN-100954,ONRD-2025-MATL-00318,Code-30,Materials,Other Direct Costs,2025,Q3,100778.53,95911.03,95.2,4867.5,Closed,seed-initial-2026
FIN-100955,ONRD-2025-MATL-00319,Code-32,Materials,Other Direct Costs,2025,Q3,35222.87,28806.55,81.8,6416.32,Closed,seed-initial-2026
FIN-100956,ONRD-2025-MATL-00319,Code-32,Materials,Supplies,2025,Q1,45951.87,43876.22,95.5,2075.65,Closed,seed-initial-2026
FIN-100957,ONRD-2025-MATL-00319,Code-32,Materials,Facilities,2025,Q2,31825.26,27925.19,87.7,3900.07,Closed,seed-initial-2026
FIN-100958,ONRD-2025-QNTM-00320,Code-35,Quantum,Facilities,2025,Q4,57327.45,46168.21,80.5,11159.24,Closed,seed-initial-2026
FIN-100959,ONRD-2025-QNTM-00320,Code-35,Quantum,Equipment,2025,Q2,8813.31,9497.33,107.8,-684.02,Closed,seed-initial-2026
FIN-100960,ONRD-2025-QNTM-00320,Code-35,Quantum,Facilities,2025,Q4,174859.24,133849.07,76.5,41010.17,Closed,seed-initial-2026
FIN-100961,ONRD-2025-BIOT-00321,Code-31,Biotech,Personnel,2025,Q1,169816.55,140170.0,82.5,29646.55,Closed,seed-initial-2026
FIN-100962,ONRD-2025-BIOT-00321,Code-31,Biotech,Facilities,2025,Q2,224076.97,206490.68,92.2,17586.29,Closed,seed-initial-2026
FIN-100963,ONRD-2025-BIOT-00321,Code-31,Biotech,Other Direct Costs,2025,Q2,172106.48,133165.72,77.4,38940.76,Closed,seed-initial-2026
FIN-100964,ONRD-2025-BIOT-00322,Code-30,Biotech,Travel,2025,Q3,1542114.15,1480201.86,96.0,61912.29,Closed,seed-initial-2026
FIN-100965,ONRD-2025-BIOT-00322,Code-30,Biotech,Equipment,2025,Q3,951649.64,934300.62,98.2,17349.02,Closed,seed-initial-2026
FIN-100966,ONRD-2025-BIOT-00322,Code-30,Biotech,Supplies,2025,Q1,714236.21,612150.32,85.7,102085.89,Closed,seed-initial-2026
FIN-100967,ONRD-2025-MATL-00323,Code-34,Materials,Travel,2025,Q1,3768950.71,3967026.54,105.3,-198075.83,Closed,seed-initial-2026
FIN-100968,ONRD-2025-MATL-00323,Code-34,Materials,Facilities,2025,Q4,543750.24,449678.24,82.7,94072.0,Closed,seed-initial-2026
FIN-100969,ONRD-2025-MATL-00323,Code-34,Materials,Travel,2025,Q3,912299.05,854362.37,93.6,57936.68,Closed,seed-initial-2026
FIN-100970,ONRD-2025-BIOT-00324,Code-32,Biotech,Supplies,2025,Q4,61877.6,57285.17,92.6,4592.43,Closed,seed-initial-2026
FIN-100971,ONRD-2025-BIOT-00324,Code-32,Biotech,Personnel,2025,Q4,179429.41,185001.08,103.1,-5571.67,Closed,seed-initial-2026
FIN-100972,ONRD-2025-BIOT-00324,Code-32,Biotech,Personnel,2025,Q1,119692.99,128060.3,107.0,-8367.31,Closed,seed-initial-2026
FIN-100973,ONRD-2025-CYBR-00325,Code-32,Cyber,Other Direct Costs,2025,Q1,162070.87,151014.67,93.2,11056.2,Closed,seed-initial-2026
FIN-100974,ONRD-2025-CYBR-00325,Code-32,Cyber,Equipment,2025,Q3,111421.31,107267.35,96.3,4153.96,Closed,seed-initial-2026
FIN-100975,ONRD-2025-CYBR-00325,Code-32,Cyber,Supplies,2025,Q2,283507.82,247274.51,87.2,36233.31,Closed,seed-initial-2026
FIN-100976,ONRD-2025-MATL-00326,Code-35,Materials,Travel,2025,Q1,76204.31,79109.42,103.8,-2905.11,Closed,seed-initial-2026
FIN-100977,ONRD-2025-MATL-00326,Code-35,Materials,Equipment,2025,Q3,201390.76,151225.78,75.1,50164.98,Closed,seed-initial-2026
FIN-100978,ONRD-2025-MATL-00326,Code-35,Materials,Equipment,2025,Q1,116404.93,100474.7,86.3,15930.23,Closed,seed-initial-2026
FIN-100979,ONRD-2025-AUTO-00327,Code-31,Autonomy,Training,2025,Q2,17065.77,12553.01,73.6,4512.76,Closed,seed-initial-2026
FIN-100980,ONRD-2025-AUTO-00327,Code-31,Autonomy,Personnel,2025,Q3,40608.07,35774.84,88.1,4833.23,Closed,seed-initial-2026
FIN-100981,ONRD-2025-AUTO-00327,Code-31,Autonomy,Travel,2025,Q3,25326.16,20888.37,82.5,4437.79,Closed,seed-initial-2026
FIN-100982,ONRD-2025-BIOT-00328,Code-32,Biotech,Other Direct Costs,2025,Q3,142699.84,145584.88,102.0,-2885.04,Closed,seed-initial-2026
FIN-100983,ONRD-2025-BIOT-00328,Code-32,Biotech,Travel,2025,Q3,17583.57,15793.81,89.8,1789.76,Closed,seed-initial-2026
FIN-100984,ONRD-2025-BIOT-00328,Code-32,Biotech,Training,2025,Q2,5716.59,4529.89,79.2,1186.7,Closed,seed-initial-2026
FIN-100985,ONRD-2025-DEWX-00329,Code-30,Directed Energy,Training,2025,Q1,291248.95,284257.82,97.6,6991.13,Closed,seed-initial-2026
FIN-100986,ONRD-2025-DEWX-00329,Code-30,Directed Energy,Training,2025,Q4,3988577.86,3586133.99,89.9,402443.87,Closed,seed-initial-2026
FIN-100987,ONRD-2025-DEWX-00329,Code-30,Directed Energy,Personnel,2025,Q3,3095173.19,2756475.14,89.1,338698.05,Closed,seed-initial-2026
FIN-100988,ONRD-2025-QNTM-00330,Code-35,Quantum,Training,2025,Q1,254993.45,225723.51,88.5,29269.94,Closed,seed-initial-2026
FIN-100989,ONRD-2025-QNTM-00330,Code-35,Quantum,Other Direct Costs,2025,Q1,114976.24,86997.63,75.7,27978.61,Closed,seed-initial-2026
FIN-100990,ONRD-2025-QNTM-00330,Code-35,Quantum,Travel,2025,Q4,288030.32,220389.95,76.5,67640.37,Closed,seed-initial-2026
FIN-100991,ONRD-2025-AIML-00331,Code-31,AI/ML,Contractors,2025,Q2,3316.23,3293.68,99.3,22.55,Closed,seed-initial-2026
FIN-100992,ONRD-2025-AIML-00331,Code-31,AI/ML,Equipment,2025,Q3,34431.16,30085.79,87.4,4345.37,Closed,seed-initial-2026
FIN-100993,ONRD-2025-AIML-00331,Code-31,AI/ML,Contractors,2025,Q4,35252.6,25829.0,73.3,9423.6,Closed,seed-initial-2026
FIN-100994,ONRD-2025-MATL-00332,Code-35,Materials,Contractors,2025,Q4,120455.23,105226.76,87.4,15228.47,Closed,seed-initial-2026
FIN-100995,ONRD-2025-MATL-00332,Code-35,Materials,Facilities,2025,Q2,58341.4,53396.16,91.5,4945.24,Closed,seed-initial-2026
FIN-100996,ONRD-2025-MATL-00332,Code-35,Materials,Other Direct Costs,2025,Q3,20203.36,17003.27,84.2,3200.09,Closed,seed-initial-2026
FIN-100997,ONRD-2026-CYBR-00333,Code-32,Cyber,Supplies,2026,Q2,117864.6,104662.08,88.8,13202.52,Open,seed-initial-2026
FIN-100998,ONRD-2026-CYBR-00333,Code-32,Cyber,Training,2026,Q4,116646.22,116332.7,99.7,313.52,Open,seed-initial-2026
FIN-100999,ONRD-2026-CYBR-00333,Code-32,Cyber,Equipment,2026,Q1,101489.18,83797.56,82.6,17691.62,Open,seed-initial-2026
FIN-101000,ONRD-2026-AUTO-00334,Code-32,Autonomy,Contractors,2026,Q4,86373.84,89224.47,103.3,-2850.63,Open,seed-initial-2026
FIN-101001,ONRD-2026-AUTO-00334,Code-32,Autonomy,Travel,2026,Q3,17180.81,13235.18,77.0,3945.63,Open,seed-initial-2026
FIN-101002,ONRD-2026-AUTO-00334,Code-32,Autonomy,Supplies,2026,Q2,139445.35,116892.53,83.8,22552.82,Open,seed-initial-2026
FIN-101003,ONRD-2026-MATL-00335,Code-30,Materials,Personnel,2026,Q1,100471.6,101802.13,101.3,-1330.53,Open,seed-initial-2026
FIN-101004,ONRD-2026-MATL-00335,Code-30,Materials,Other Direct Costs,2026,Q2,258994.93,241193.73,93.1,17801.2,Open,seed-initial-2026
FIN-101005,ONRD-2026-MATL-00335,Code-30,Materials,Facilities,2026,Q2,157533.47,166659.41,105.8,-9125.94,Open,seed-initial-2026
FIN-101006,ONRD-2026-AIML-00336,Code-31,AI/ML,Equipment,2026,Q2,887787.54,799497.26,90.1,88290.28,Open,seed-initial-2026
FIN-101007,ONRD-2026-AIML-00336,Code-31,AI/ML,Equipment,2026,Q1,1450528.92,1448733.17,99.9,1795.75,Open,seed-initial-2026
FIN-101008,ONRD-2026-AIML-00336,Code-31,AI/ML,Other Direct Costs,2026,Q4,212683.54,176307.87,82.9,36375.67,Open,seed-initial-2026
FIN-101009,ONRD-2026-AIML-00337,Code-34,AI/ML,Other Direct Costs,2026,Q2,1420778.74,1306375.48,91.9,114403.26,Open,seed-initial-2026
FIN-101010,ONRD-2026-AIML-00337,Code-34,AI/ML,Contractors,2026,Q2,355159.84,330163.79,93.0,24996.05,Open,seed-initial-2026
FIN-101011,ONRD-2026-AIML-00337,Code-34,AI/ML,Facilities,2026,Q4,874061.41,808784.89,92.5,65276.52,Open,seed-initial-2026
FIN-101012,ONRD-2026-AUTO-00338,Code-30,Autonomy,Equipment,2026,Q1,490291.22,465082.14,94.9,25209.08,Open,seed-initial-2026
FIN-101013,ONRD-2026-AUTO-00338,Code-30,Autonomy,Facilities,2026,Q2,4404.55,3225.59,73.2,1178.96,Open,seed-initial-2026
FIN-101014,ONRD-2026-AUTO-00338,Code-30,Autonomy,Contractors,2026,Q3,1534304.23,1559864.82,101.7,-25560.59,Open,seed-initial-2026
FIN-101015,ONRD-2026-AUTO-00339,Code-34,Autonomy,Personnel,2026,Q3,71253.46,56138.17,78.8,15115.29,Open,seed-initial-2026
FIN-101016,ONRD-2026-AUTO-00339,Code-34,Autonomy,Travel,2026,Q3,87215.91,63033.09,72.3,24182.82,Open,seed-initial-2026
FIN-101017,ONRD-2026-AUTO-00339,Code-34,Autonomy,Personnel,2026,Q2,19530.63,18265.49,93.5,1265.14,Open,seed-initial-2026
FIN-101018,ONRD-2026-CYBR-00340,Code-34,Cyber,Other Direct Costs,2026,Q4,5738.09,5249.51,91.5,488.58,Open,seed-initial-2026
FIN-101019,ONRD-2026-CYBR-00340,Code-34,Cyber,Supplies,2026,Q3,46243.58,37212.92,80.5,9030.66,Open,seed-initial-2026
FIN-101020,ONRD-2026-CYBR-00340,Code-34,Cyber,Equipment,2026,Q4,18.32,17.83,97.4,0.49,Open,seed-initial-2026
FIN-101021,ONRD-2026-CYBR-00341,ONR-Corporate,Cyber,Contractors,2026,Q2,422655.27,430307.47,101.8,-7652.2,Open,seed-initial-2026
FIN-101022,ONRD-2026-CYBR-00341,ONR-Corporate,Cyber,Supplies,2026,Q2,410129.94,308528.06,75.2,101601.88,Open,seed-initial-2026
FIN-101023,ONRD-2026-CYBR-00341,ONR-Corporate,Cyber,Contractors,2026,Q1,163214.78,138909.64,85.1,24305.14,Open,seed-initial-2026
FIN-101024,ONRD-2026-QNTM-00342,Code-31,Quantum,Equipment,2026,Q1,62426.69,51293.76,82.2,11132.93,Open,seed-initial-2026
FIN-101025,ONRD-2026-QNTM-00342,Code-31,Quantum,Equipment,2026,Q2,99316.25,102040.63,102.7,-2724.38,Open,seed-initial-2026
FIN-101026,ONRD-2026-QNTM-00342,Code-31,Quantum,Travel,2026,Q1,19257.06,16922.5,87.9,2334.56,Open,seed-initial-2026
FIN-101027,ONRD-2026-USEA-00343,Code-31,Undersea,Supplies,2026,Q4,107553.52,96344.76,89.6,11208.76,Open,seed-initial-2026
FIN-101028,ONRD-2026-USEA-00343,Code-31,Undersea,Other Direct Costs,2026,Q4,85463.26,75151.09,87.9,10312.17,Open,seed-initial-2026
FIN-101029,ONRD-2026-USEA-00343,Code-31,Undersea,Contractors,2026,Q1,160983.22,127330.6,79.1,33652.62,Open,seed-initial-2026
FIN-101030,ONRD-2026-DEWX-00344,Code-30,Directed Energy,Personnel,2026,Q4,424439.4,454203.39,107.0,-29763.99,Open,seed-initial-2026
FIN-101031,ONRD-2026-DEWX-00344,Code-30,Directed Energy,Equipment,2026,Q2,315791.67,294100.14,93.1,21691.53,Open,seed-initial-2026
FIN-101032,ONRD-2026-DEWX-00344,Code-30,Directed Energy,Other Direct Costs,2026,Q2,532768.93,573825.63,107.7,-41056.7,Open,seed-initial-2026
FIN-101033,ONRD-2026-AUTO-00345,Code-34,Autonomy,Supplies,2026,Q3,121553.72,129282.12,106.4,-7728.4,Open,seed-initial-2026
FIN-101034,ONRD-2026-AUTO-00345,Code-34,Autonomy,Personnel,2026,Q1,42320.99,44697.53,105.6,-2376.54,Open,seed-initial-2026
FIN-101035,ONRD-2026-AUTO-00345,Code-34,Autonomy,Facilities,2026,Q1,116125.29,123010.75,105.9,-6885.46,Open,seed-initial-2026
FIN-101036,ONRD-2026-CYBR-00346,Code-34,Cyber,Supplies,2026,Q2,45344.81,45785.69,101.0,-440.88,Open,seed-initial-2026
FIN-101037,ONRD-2026-CYBR-00346,Code-34,Cyber,Equipment,2026,Q1,31986.82,27436.25,85.8,4550.57,Open,seed-initial-2026
FIN-101038,ONRD-2026-CYBR-00346,Code-34,Cyber,Facilities,2026,Q3,75668.36,76494.75,101.1,-826.39,Open,seed-initial-2026
FIN-101039,ONRD-2026-BIOT-00347,Code-35,Biotech,Travel,2026,Q1,1232049.49,1306692.07,106.1,-74642.58,Open,seed-initial-2026
FIN-101040,ONRD-2026-BIOT-00347,Code-35,Biotech,Equipment,2026,Q3,41809.96,36330.22,86.9,5479.74,Open,seed-initial-2026
FIN-101041,ONRD-2026-BIOT-00347,Code-35,Biotech,Contractors,2026,Q2,1052140.54,760770.25,72.3,291370.29,Open,seed-initial-2026
FIN-101042,ONRD-2026-CYBR-00348,ONR-Corporate,Cyber,Other Direct Costs,2026,Q3,18003.31,13255.62,73.6,4747.69,Open,seed-initial-2026
FIN-101043,ONRD-2026-CYBR-00348,ONR-Corporate,Cyber,Equipment,2026,Q3,85526.92,82146.83,96.0,3380.09,Open,seed-initial-2026
FIN-101044,ONRD-2026-CYBR-00348,ONR-Corporate,Cyber,Contractors,2026,Q4,71469.78,69721.41,97.6,1748.37,Open,seed-initial-2026
FIN-101045,ONRD-2026-MATL-00349,Code-32,Materials,Other Direct Costs,2026,Q4,758508.33,623477.26,82.2,135031.07,Open,seed-initial-2026
FIN-101046,ONRD-2026-MATL-00349,Code-32,Materials,Facilities,2026,Q3,2897037.11,2611122.41,90.1,285914.7,Open,seed-initial-2026
FIN-101047,ONRD-2026-MATL-00349,Code-32,Materials,Equipment,2026,Q3,1477454.57,1440638.27,97.5,36816.3,Open,seed-initial-2026
FIN-101048,ONRD-2026-USEA-00350,Code-35,Undersea,Training,2026,Q3,173808.13,159375.09,91.7,14433.04,Open,seed-initial-2026
FIN-101049,ONRD-2026-USEA-00350,Code-35,Undersea,Travel,2026,Q3,278176.44,229201.37,82.4,48975.07,Open,seed-initial-2026
FIN-101050,ONRD-2026-USEA-00350,Code-35,Undersea,Equipment,2026,Q1,149015.43,146987.0,98.6,2028.43,Open,seed-initial-2026
FIN-101051,ONRD-2026-QNTM-00351,Code-35,Quantum,Other Direct Costs,2026,Q4,155726.77,161743.79,103.9,-6017.02,Open,seed-initial-2026
FIN-101052,ONRD-2026-QNTM-00351,Code-35,Quantum,Personnel,2026,Q4,99423.95,84363.35,84.9,15060.6,Open,seed-initial-2026
FIN-101053,ONRD-2026-QNTM-00351,Code-35,Quantum,Travel,2026,Q3,296849.28,296245.02,99.8,604.26,Open,seed-initial-2026
FIN-101054,ONRD-2026-CYBR-00352,Code-31,Cyber,Other Direct Costs,2026,Q1,75477.05,78867.26,104.5,-3390.21,Open,seed-initial-2026
FIN-101055,ONRD-2026-CYBR-00352,Code-31,Cyber,Facilities,2026,Q3,23139.53,24527.27,106.0,-1387.74,Open,seed-initial-2026
FIN-101056,ONRD-2026-CYBR-00352,Code-31,Cyber,Other Direct Costs,2026,Q3,129383.42,105796.53,81.8,23586.89,Open,seed-initial-2026
FIN-101057,ONRD-2026-AIML-00353,Code-34,AI/ML,Other Direct Costs,2026,Q1,45327.48,35004.54,77.2,10322.94,Open,seed-initial-2026
FIN-101058,ONRD-2026-AIML-00353,Code-34,AI/ML,Training,2026,Q3,31222.03,28843.12,92.4,2378.91,Open,seed-initial-2026
FIN-101059,ONRD-2026-AIML-00353,Code-34,AI/ML,Travel,2026,Q3,12450.49,12540.97,100.7,-90.48,Open,seed-initial-2026
FIN-101060,ONRD-2026-DEWX-00354,Code-32,Directed Energy,Equipment,2026,Q3,84324.15,68135.91,80.8,16188.24,Open,seed-initial-2026
FIN-101061,ONRD-2026-DEWX-00354,Code-32,Directed Energy,Contractors,2026,Q1,40409.6,38895.66,96.3,1513.94,Open,seed-initial-2026
FIN-101062,ONRD-2026-DEWX-00354,Code-32,Directed Energy,Facilities,2026,Q4,63266.25,48956.07,77.4,14310.18,Open,seed-initial-2026
FIN-101063,ONRD-2026-AIML-00355,Code-31,AI/ML,Personnel,2026,Q3,118875.39,123142.15,103.6,-4266.76,Open,seed-initial-2026
FIN-101064,ONRD-2026-AIML-00355,Code-31,AI/ML,Training,2026,Q3,214455.0,170202.55,79.4,44252.45,Open,seed-initial-2026
FIN-101065,ONRD-2026-AIML-00355,Code-31,AI/ML,Training,2026,Q4,9669.61,8567.24,88.6,1102.37,Open,seed-initial-2026
FIN-101066,ONRD-2026-DEWX-00356,ONR-Corporate,Directed Energy,Facilities,2026,Q1,803310.06,775757.87,96.6,27552.19,Open,seed-initial-2026
FIN-101067,ONRD-2026-DEWX-00356,ONR-Corporate,Directed Energy,Equipment,2026,Q1,170313.34,181819.1,106.8,-11505.76,Open,seed-initial-2026
FIN-101068,ONRD-2026-DEWX-00356,ONR-Corporate,Directed Energy,Personnel,2026,Q3,1164376.6,980462.51,84.2,183914.09,Open,seed-initial-2026
FIN-101069,ONRD-2026-MATL-00357,Code-30,Materials,Facilities,2026,Q2,91614.69,85459.93,93.3,6154.76,Open,seed-initial-2026
FIN-101070,ONRD-2026-MATL-00357,Code-30,Materials,Contractors,2026,Q1,1055047.58,887816.38,84.1,167231.2,Open,seed-initial-2026
FIN-101071,ONRD-2026-MATL-00357,Code-30,Materials,Personnel,2026,Q3,1200337.73,1068513.02,89.0,131824.71,Open,seed-initial-2026
FIN-101072,ONRD-2026-USEA-00358,Code-35,Undersea,Personnel,2026,Q1,30390.88,28453.94,93.6,1936.94,Open,seed-initial-2026
